,web-scraper-order,web-scraper-start-url,Book_name,price,condition,image-src
1270,1543863142-2334,https://www.rulistings.com/Books,Discrete Mathematics and it's Applications AND Student's Solutions Guide 7th edition,50,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/e94f0a78-d2b1-4b59-bcb7-a14a07263218_1536109493046thumb.jpg
1271,1543863142-1501,https://www.rulistings.com/Books,Introduction to Criminal Justice  14th edition,115,Like New condition,https://www.rulistings.com/Content/PlaceholderIcons/book_placeholder.png
1272,1543863142-2034,https://www.rulistings.com/Books,Introduction to Sociology by Anthony Giddens 10E 10th edition,45,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/9571daa5-ab6c-4123-89b9-7d93fb59ce65_1514525877045thumb.jpg
1273,1543863142-2493,https://www.rulistings.com/Books,Networked: The New Social Operating System (MIT Press) 1st edition,130,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/46ef81ae-0866-4c55-8559-450e144df19e_1504209944858thumb.jpg
1274,1543863142-2322,https://www.rulistings.com/Books,Management Skills Fall 2017 2nd edition 2nd edition,120,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/b30f3df2-c080-4aef-9bd8-073901383a7c_1503876211098thumb.jpg
1275,1543863142-1642,https://www.rulistings.com/Books,Foundations of Microeconomics  7th edition,30,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/b7bd924a-480f-4501-845c-bdb0b1860a56_1527829046763thumb.jpg
1276,1543863142-2000,https://www.rulistings.com/Books,"Scientific and Technical Writing Today, from Problem to proposal  2nd edition",55,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/9571daa5-ab6c-4123-89b9-7d93fb59ce65_1514525877045thumb.jpg
1277,1543863142-2456,https://www.rulistings.com/Books,Basic Comp: Points of Departure 3rd edition  (sold) 3rd edition,100,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/0cf1a03a-1845-4a26-a377-cd04ff8fd0da_1516756461224thumb.jpg
1278,1543863142-2147,https://www.rulistings.com/Books,Social Problems 2nd edition,1,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/ef12c180-5aed-4fb9-9b9f-0c48ee9f4a2e_1504409121491thumb.jpg
1279,1543863142-1814,https://www.rulistings.com/Books,Principles of Auditing 20th edition,45,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/522537db-fa58-48c7-9c61-dafbf21b01c9_1504730850379thumb.jpg
1280,1543863142-2661,https://www.rulistings.com/Books,Principles of Auditing  20th edition,100,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/f8d7dc69-d167-4c90-814f-6186644ee67a_1516509103988thumb.jpg
1281,1543863142-2380,https://www.rulistings.com/Books,Chemistry Structure and Properties (Tro) 1st edition,115,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/82e97293-b144-4736-9389-f3873c4bbf0a_1505880724756thumb.jpg
1282,1543863142-2858,https://www.rulistings.com/Books,Complete Idiot's Guide to Music Theory 2nd edition,60,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/59297f66-6fdd-400c-9cd3-e1fa9541ebdb_1503882367792thumb.jpg
1283,1543863142-2452,https://www.rulistings.com/Books,Management skills 2nd edition 2nd edition,75,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/95b15dd4-167e-40e9-9377-2da04cfaef7a_1505763410410thumb.jpg
1284,1543863142-1614,https://www.rulistings.com/Books,Basic Statistical Analysis  9th edition,1,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/6584503d-cc9d-4bd3-91fd-8824c16cec1f_1535730632975thumb.jpg
1285,1543863142-2128,https://www.rulistings.com/Books,Entre Amis 1st edition,80,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/885b762a-5084-472a-9270-fc299afc9b43_1515814932315thumb.jpg
1286,1543863142-2368,https://www.rulistings.com/Books,Several books 1st edition,65,Acceptable condition,
1287,1543863142-2231,https://www.rulistings.com/Books,Basic Statistical Analysis  9th edition,20,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/ebad086e-6b4a-467c-94a8-9ea963253cb7_1504112627743thumb.jpg
1288,1543863142-2540,https://www.rulistings.com/Books,Marquee Series: Microsoftaccess 2016: Text 20th edition,90,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/5738439c-c8cb-4b5c-91f9-53c3e7f3e646_1536763419402thumb.jpg
1289,1543863142-2064,https://www.rulistings.com/Books,Foundations of Microeconomics  7th edition,150,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/e5a2f4a9-ab95-4fba-9803-0542c7313745_1528688575871thumb.jpg
1290,1543863142-2307,https://www.rulistings.com/Books,Introduction to Management Science 12th edition,140,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/64d5385d-d650-435f-bf69-13b9ec3f488c_1530920099828thumb.jpg
1291,1543863142-2487,https://www.rulistings.com/Books,"A First Course in the Finite Element Method, Logan 5th edition",115,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/f7c7832d-22db-43a1-9240-7e686bc64ddb_1531846492620thumb.jpg
1292,1543863142-2559,https://www.rulistings.com/Books,Chemistry Structure and Properties by Tro 1st edition,150,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/e9b3d6ea-2628-476b-88db-285946cf8636_1536116123819thumb.jpg
1293,1543863142-2893,https://www.rulistings.com/Books,Benson's Microbiological Applications 12th edition,35,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/ac67cedc-d978-4bbd-9c76-9a20a498e941_1500341671436thumb.jpg
1294,1543863142-1445,https://www.rulistings.com/Books,Macroscale and microscale experiments - Organic Chemistry Lab 311 6th edition w/ online access 6th edition,5,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/d17a67fd-61a1-48b8-99c1-957d901cbec8_1529422213903thumb.jpg
1295,1543863142-1894,https://www.rulistings.com/Books,Calculus Sixth Edition Chapters 1-5 6th edition,115,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/cd3cbf78-a217-40ab-9692-00ecb2a089fd_1516385681400thumb.jpg
1296,1543863142-2073,https://www.rulistings.com/Books,The Classic Fairy Tales 1st edition,30,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/46ef81ae-0866-4c55-8559-450e144df19e_1504209944858thumb.jpg
1297,1543863142-2758,https://www.rulistings.com/Books,Introduction to Management Science 12th edition,120,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/e926e6c6-eb42-40c5-b68c-053342dc98be_1506296543524thumb.jpg
1298,1543863142-1679,https://www.rulistings.com/Books,Statistics for Business and Economics 12th edition,40,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/7f0d5e70-eb7f-4985-b543-458d6ccbc04b_1516212297034thumb.jpg
1299,1543863142-1715,https://www.rulistings.com/Books,Management Skills (RED COVER) + Team Handbook 2nd edition,150,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/8960d6a8-33d1-4c41-b5ea-c4bd2100c3a1_1536434115601thumb.jpg
1300,1543863142-2421,https://www.rulistings.com/Books,Algebra 1st edition,40,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/427274a7-2c49-4d5a-a3ea-5818739cbf89_1504111928762thumb.jpg
1301,1543863142-2246,https://www.rulistings.com/Books,New Humanities Reader & Keys for Writers 5th edition,3,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/f9e3fc4e-777c-448f-9f97-d8ddaa41fcbc_1525631227694thumb.jpg
1302,1543863142-2670,https://www.rulistings.com/Books,Seven Theories of Religion - Daniel Pals 1st edition,80,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/89af4c84-0af5-4148-bbf9-b709eab29ef7_1516385381546thumb.jpg
1303,1543863142-1682,https://www.rulistings.com/Books,Greek Civilization Illiad 1st edition 1st edition,58,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/a0d743c0-ad72-4469-9168-3875dcf9e231_1536026003943thumb.jpg
1304,1543863142-2327,https://www.rulistings.com/Books,Essentials of International Economics 3rd edition,6,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/3351ad42-39bf-49c5-87a3-1359ad412a13_1505133232826thumb.jpg
1305,1543863142-2742,https://www.rulistings.com/Books,Essentials of Oceanography 10th edition 10th edition,70,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/50702c2a-423f-4f6b-a9cd-2bcbe657b5cf_1513885455045thumb.jpg
1306,1543863142-2740,https://www.rulistings.com/Books,Introduction to Epidemiology 6th edition 6th edition,80,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/10892601-bf07-40c1-8e0d-72894891518e_1513886305064thumb.jpg
1307,1543863142-1962,https://www.rulistings.com/Books,Structure Analysis by R. C. Hibberler 9th edition,15,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/e222dc2e-f781-4429-a227-a8c16bc3c48e_1515200915953thumb.jpg
1308,1543863142-1456,https://www.rulistings.com/Books,Jon Rogawski's Calculus (Multivariable/ Early Transcendentals) 2nd edition,37,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/9dc5b380-d7c0-4102-bff0-00e5eefb79b4_1516137815496thumb.jpg
1309,1543863142-2717,https://www.rulistings.com/Books,Doing Philosophy 4th edition,3,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/d18ff763-260c-4a35-92db-101db2c51f62_1515454264476thumb.jpg
1310,1543863142-1590,https://www.rulistings.com/Books,Fairytales Then & Now 3rd edition,5,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/7c41924a-66f8-4db8-a41c-2467aeeb0ce7_1524783291422thumb.jpg
1311,1543863142-2548,https://www.rulistings.com/Books,NextStep Test Prep MCAT Online Course 2nd edition,"1,280",Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/8960d6a8-33d1-4c41-b5ea-c4bd2100c3a1_1536434115601thumb.jpg
1312,1543863142-2790,https://www.rulistings.com/Books,Biochemistry  16th edition,25,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/b7d3c57c-aed2-4c5d-9adf-531e56a89045_1504885377846thumb.jpg
1313,1543863142-2383,https://www.rulistings.com/Books,Introduction to Microeconomics  5th edition,150,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/22ea4e02-9de5-4cdc-9ea0-9eca736ca771_1504811025043thumb.jpg
1314,1543863142-2509,https://www.rulistings.com/Books,Scientific and Technical Writing Today: From Problem to Proposal  3rd edition,3,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/b0da4bd6-0cf5-40c3-951e-ca4d15ad4b05_1504854975247thumb.jpg
1315,1543863142-1916,https://www.rulistings.com/Books,Purchasing and Supply Management 14th edition,30,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/5762becd-3582-4c5d-af89-77190be5139f_1534980845550thumb.jpg
1316,1543863142-2903,https://www.rulistings.com/Books,Fundamentals of Supply Chain Management 1st edition,35,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/9645cf21-112e-487b-a6e0-4cc16eac17c5_1498862858488thumb.jpg
1317,1543863142-2044,https://www.rulistings.com/Books,Calculus: Special Edition: Chapters 1-5 6th edition,"1,280",Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/6be0a7d1-e3a6-45ae-a770-9ee6f896fc4b_1516204370862thumb.jpg
1318,1543863142-1429,https://www.rulistings.com/Books,Campbell Biology Custom Edition 1st edition,65,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/cf8b3da5-4069-4f71-8428-e06f8bd3220b_1505678252921thumb.jpg
1319,1543863142-1891,https://www.rulistings.com/Books,Introduction to Management Science 12th edition,25,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/05f99bcf-8fdc-420a-9889-be28162fc014_1504811175579thumb.jpg
1320,1543863142-1987,https://www.rulistings.com/Books,Calculus special edition chapter 1-5 6th edition,130,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/12804553-a1c5-4082-bbba-2cc2a11d6af0_1536085681402thumb.jpg
1321,1543863142-1583,https://www.rulistings.com/Books,Management Skills 2nd edition,58,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/ef12c180-5aed-4fb9-9b9f-0c48ee9f4a2e_1504409121491thumb.jpg
1322,1543863142-2696,https://www.rulistings.com/Books,The New Humanities Reader  5th edition,65,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/9dc5b380-d7c0-4102-bff0-00e5eefb79b4_1516137815496thumb.jpg
1323,1543863142-2055,https://www.rulistings.com/Books,Chemisty Structure and Properties 1st edition,6,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/c87fabd0-cdf4-4ccb-ab53-f241e29515a5_1504810835354thumb.jpg
1324,1543863142-2040,https://www.rulistings.com/Books,Introduction to Management  1st edition,5,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/8f27dfc8-fdcf-4f4a-a3c4-1e6d64a343d7_1506398804255thumb.jpg
1325,1543863142-2155,https://www.rulistings.com/Books,The New Humanities Reader  5th edition,130,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/b493f3df-f8bc-4be8-8e6e-ec085747ebe2_1505578125896thumb.jpg
1326,1543863142-2470,https://www.rulistings.com/Books,Business &Society (A strategic approach to social responsibility & ethics)  4th edition,30,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/0866a6f5-26e3-4311-925e-916c79b0d9c3_1517433878344thumb.jpg
1327,1543863142-2520,https://www.rulistings.com/Books,Essentials of Oceanography 10th edition 10th edition,115,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/541943e6-860c-4df3-b4aa-f728b73c939a_1516427019835thumb.jpg
1328,1543863142-2751,https://www.rulistings.com/Books,Organic Chemistry 7th edition,95,Good condition,https://www.rulistings.com/Content/PlaceholderIcons/book_placeholder.png
1329,1543863142-1448,https://www.rulistings.com/Books,Management Skills Yellow Title Spring 2015 2nd edition,6,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/1444fa74-a4ca-4ae1-940b-0602c51828fd_1516118391915thumb.jpg
1330,1543863142-1977,https://www.rulistings.com/Books,Introduction to International Relations: Enduring Questions & Contemporary Perspectives 1st edition,1,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/9c6324a9-948f-49c2-97c7-252dc146bb7f_1514751724611thumb.jpg
1331,1543863142-2508,https://www.rulistings.com/Books,Integrated Korean Workbook Beginning 1 2nd edition,115,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/7eeac580-d988-4fd2-8016-15780de9ea67_1536761768151thumb.jpg
1332,1543863142-2430,https://www.rulistings.com/Books,Microeconomics  18th edition,70,New condition,https://www.rulistings.com/Content/PlaceholderIcons/book_placeholder.png
1333,1543863142-2797,https://www.rulistings.com/Books,"Fluid Dynamics: Theory, Computation, and Numerical Simulation 2nd edition",10,Very Good condition,https://www.rulistings.com/Content/PlaceholderIcons/book_placeholder.png
1334,1543863142-2889,https://www.rulistings.com/Books,Communication & human Behavior 6th edition,85,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/ad81066f-2073-40d1-8d42-95312d71099b_1501555350733thumb.jpg
1335,1543863142-1441,https://www.rulistings.com/Books,"The Art, Science, and Technology of Pharmaceutical Compounding 5th edition",60,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/44b64359-97c7-4e01-a9f0-5c287c77cac1_1503850207642thumb.jpg
1336,1543863142-2071,https://www.rulistings.com/Books,Forensic Science 2nd edition From the Crime Scene to the Crime Lab 2nd edition,75,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/9571daa5-ab6c-4123-89b9-7d93fb59ce65_1514525877045thumb.jpg
1337,1543863142-2538,https://www.rulistings.com/Books,Organic Chemistry 1 & 2 Bundle  7th edition,150,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/ce92bd01-167e-4d48-984f-0d2fc666dd1e_1537043310377thumb.jpg
1338,1543863142-1720,https://www.rulistings.com/Books,Mechanics Of Materials 9th edition,25,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/cd3cbf78-a217-40ab-9692-00ecb2a089fd_1516385681400thumb.jpg
1339,1543863142-2792,https://www.rulistings.com/Books,Chemistry Structure and Properties: 2nd Edition 2nd edition,140,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/a6864df1-fe31-4e7f-9a78-ff283c783ecc_1504885219429thumb.jpg
1340,1543863142-2897,https://www.rulistings.com/Books,Calculus Special Edition Chapters 1-5 6th edition,90,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/5059aada-c54d-40bf-b054-17031cf25433_1500073622520thumb.jpg
1341,1543863142-2759,https://www.rulistings.com/Books,Health Care USA: Understanding Its Organization and Delivery 8th edition,1,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/72008d1b-7ac4-4f6d-86f0-6ece1cfafd30_1506296471960thumb.jpg
